tau,start_id,ok,optimization_status,solution_status,objective,risk,return,mu_w,kkt_stationarity,kkt_feasibility,kkt_complementarity,gap_to_best,reached_best,solve_time_s,n_iterations,n_selected,selected_assets
0.08185467307069029,rand3,True,SUCCESS,FEASIBLE_KKT_POINT,0.028963732059891077,0.036840313394505234,-0.09622641004029035,0.09622641004029035,3.981256515512025e-16,0.0,0.0,16.23484681172639,False,0.002732837019721046,4,4,28|32|35|38
0.08185467307069029,rand4,True,SUCCESS,FEASIBLE_KKT_POINT,0.002793753051489366,0.009407197195627819,-0.08079494909749421,0.08079494909749421,1.3823409498018073e-15,0.0,0.0,2.4695067495949057,False,0.003080544003751129,3,8,1|8|22|27|34|35|40|46
0.11620301363862615,cont,True,SUCCESS,FEASIBLE_KKT_POINT,-0.005132900011616302,0.005970468821804075,-0.09555147053199653,0.09555147053199653,3.0722723047681133e-15,2.220446049250313e-16,1.8597763555589875e-19,0.0,True,0.0025943540094885975,2,8,1|2|7|11|20|32|40|49
0.11620301363862615,rand0,True,SUCCESS,FEASIBLE_KKT_POINT,-0.0006765831074886826,0.0100199573057503,-0.09205045616547958,0.09205045616547958,2.048251558775983e-15,0.0,0.0,0.8681869689988719,False,0.002899804007029161,4,6,5|18|23|24|28|32
0.11620301363862615,rand1,True,SUCCESS,FEASIBLE_KKT_POINT,0.014761134438449366,0.021857450874987753,-0.06106826505039587,0.06106826505039587,5.700460769681135e-16,0.0,0.0,3.875788423925568,False,0.002832287980709225,4,4,7|22|30|37
0.11620301363862615,rand2,True,SUCCESS,FEASIBLE_KKT_POINT,0.1295456066534476,0.13881285867841886,-0.07975053085792605,0.07975053085792605,5.900916318210353e-16,0.0,0.0,26.23828758285448,False,0.0028033090056851506,4,3,6|28|31
0.11620301363862615,rand3,True,SUCCESS,FEASIBLE_KKT_POINT,0.0009429169397794594,0.012973256259796628,-0.10352863444169969,0.10352863444169969,9.34731080790392e-16,0.0,0.0,1.183700624688156,False,0.002907718997448683,4,6,5|28|29|32|42|44
0.11620301363862615,rand4,True,SUCCESS,FEASIBLE_KKT_POINT,0.12156919333104922,0.13528936247574902,-0.11807068263623059,0.11807068263623059,9.104505742017336e-16,0.0,0.0,24.684309655602256,False,0.002784120006253943,4,3,8|11|21
0.16496480740980207,cont,True,SUCCESS,FEASIBLE_KKT_POINT,-0.00989349579862954,0.006552223323121736,-0.09969228819148783,0.09969228819148783,2.5861928746696944e-16,0.0,0.0,0.0,True,0.002538855973398313,2,7,1|2|7|11|20|40|49
0.16496480740980207,rand0,True,SUCCESS,FEASIBLE_KKT_POINT,0.052487840209038586,0.0667510000472502,-0.08646183426734995,0.08646183426734995,5.538713305677563e-14,0.0,0.0,6.305287561753853,False,0.0027364630077499896,3,3,9|23|43
0.16496480740980207,rand1,True,SUCCESS,FEASIBLE_KKT_POINT,-0.003912706248318928,0.009066332157015869,-0.07867761984586534,0.07867761984586534,4.487681352196558e-16,0.0,0.0,0.6045173183916004,False,0.0027719899953808635,4,7,3|9|14|21|31|34|46
